id,topic,path,depth
33da34c4,Rigid Body Dynamics,Physical Sciences > Physics > Classical Mechanics > Dynamics > Rigid Body Dynamics,5
57646516,Lagrangian Mechanics,Physical Sciences > Physics > Classical Mechanics > Dynamics > Lagrangian Mechanics,5
794d3f8d,Hamiltonian Mechanics,Physical Sciences > Physics > Classical Mechanics > Dynamics > Hamiltonian Mechanics,5
006002d1,Central Force Motion,Physical Sciences > Physics > Classical Mechanics > Dynamics > Central Force Motion,5
068ea50e,Oscillatory Motion,Physical Sciences > Physics > Classical Mechanics > Dynamics > Oscillatory Motion,5
07d1ffa4,Rotational Dynamics,Physical Sciences > Physics > Classical Mechanics > Dynamics > Rotational Dynamics,5
29040f6d,Collision Theory,Physical Sciences > Physics > Classical Mechanics > Dynamics > Collision Theory,5
16d53297,Gyroscopic Motion,Physical Sciences > Physics > Classical Mechanics > Dynamics > Gyroscopic Motion,5
4ebbd9c2,Variable Mass Systems,Physical Sciences > Physics > Classical Mechanics > Dynamics > Variable Mass Systems,5
4b9ae83c,Equilibrium,Physical Sciences > Physics > Classical Mechanics > Statics > Equilibrium,5
c7f82528,Force Systems,Physical Sciences > Physics > Classical Mechanics > Statics > Force Systems,5
be1dc0a7,Moments,Physical Sciences > Physics > Classical Mechanics > Statics > Moments,5
d0fd6f72,Friction,Physical Sciences > Physics > Classical Mechanics > Statics > Friction,5
05a4d993,Center of Mass,Physical Sciences > Physics > Classical Mechanics > Statics > Center of Mass,5
da8009d8,Stress Analysis,Physical Sciences > Physics > Classical Mechanics > Statics > Stress Analysis,5
6e68a7f5,Continuum mechanics,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Continuum mechanics,5
bd4c10ac,Hydrostatics,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Hydrostatics,5
f8318fbc,Incompressible flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Incompressible flow,5
763e68f7,Compressible flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Compressible flow,5
01998872,Viscous flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Viscous flow,5
ac0a1bbd,Turbulence,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Turbulence,5
4f2a157a,Multiphase flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Multiphase flow,5
049a3f91,Free-surface flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Free-surface flow,5
e48c63b1,Non-Newtonian flow,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Non-Newtonian flow,5
5c74fea7,Microfluidics,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Microfluidics,5
c2556412,Reactive flows,Physical Sciences > Physics > Classical Mechanics > Fluid Mechanics > Reactive flows,5
6027f3b4,Phase equilibria,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Phase equilibria,5
a91b984f,Chemical equilibria,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Chemical equilibria,5
3c55da69,Maxwell relations,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Maxwell relations,5
25b501a9,Legendre transforms,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Legendre transforms,5
42e2f39b,Stability conditions,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Stability conditions,5
e563463c,Gibbs phase rule,Physical Sciences > Physics > Thermodynamics > Equilibrium thermodynamics > Gibbs phase rule,5
a732d60e,Entropy Production,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Entropy Production,5
9eadfecd,Fluctuation Theorems,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Fluctuation Theorems,5
7ce20765,Linear Response,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Linear Response,5
0fc23d51,Stochastic Thermodynamics,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Stochastic Thermodynamics,5
e02b8b8c,Onsager Relations,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Onsager Relations,5
f51b11a1,Chemical Reaction Networks,Physical Sciences > Physics > Thermodynamics > Non-equilibrium thermodynamics > Chemical Reaction Networks,5
147d0cb8,Partition function,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Partition function,5
df7e9861,Entropy and information,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Entropy and information,5
f009326b,Fluctuation theory,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Fluctuation theory,5
71620b90,Quantum statistics,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Quantum statistics,5
7b419fe9,Classical statistics,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Classical statistics,5
b74fc65c,Non-equilibrium stats,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Non-equilibrium stats,5
b4f50fe0,Response theory,Physical Sciences > Physics > Thermodynamics > Statistical thermodynamics > Response theory,5
e92a273d,Thermodynamic axioms,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Thermodynamic axioms,5
b00d4428,State variables,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > State variables,5
50ba4c4f,Equations of state,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Equations of state,5
cee895a8,Stability criteria,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Stability criteria,5
0b4d0052,Thermodynamic processes,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Thermodynamic processes,5
1de1976e,Carnot cycle,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Carnot cycle,5
a3e96d9d,Irreversibility,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Irreversibility,5
783eea31,Transport laws,Physical Sciences > Physics > Thermodynamics > Classical thermodynamics > Transport laws,5
2791a4a9,Internal Energy,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Internal Energy,5
aec439e0,Enthalpy,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Enthalpy,5
4242852c,Helmholtz Free Energy,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Helmholtz Free Energy,5
4a72778e,Gibbs Free Energy,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Gibbs Free Energy,5
201031a7,Grand Potential,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Grand Potential,5
4db5d6d6,Landau Potential,Physical Sciences > Physics > Thermodynamics > Thermodynamic potentials > Landau Potential,5
96afef21,First-order transitions,Physical Sciences > Physics > Thermodynamics > Phase transitions > First-order transitions,5
86895601,Second-order transitions,Physical Sciences > Physics > Thermodynamics > Phase transitions > Second-order transitions,5
1ddee609,Landau theory,Physical Sciences > Physics > Thermodynamics > Phase transitions > Landau theory,5
11da781a,Universality classes,Physical Sciences > Physics > Thermodynamics > Phase transitions > Universality classes,5
0e4f2bd9,Metastability,Physical Sciences > Physics > Thermodynamics > Phase transitions > Metastability,5
c7d16d4a,Symmetry breaking,Physical Sciences > Physics > Thermodynamics > Phase transitions > Symmetry breaking,5
9ddcbbed,Mass diffusion,Physical Sciences > Physics > Thermodynamics > Transport processes > Mass diffusion,5
ec9fe1ae,Heat conduction,Physical Sciences > Physics > Thermodynamics > Transport processes > Heat conduction,5
f2b23e03,Viscous momentum,Physical Sciences > Physics > Thermodynamics > Transport processes > Viscous momentum,5
042cd60e,Radiative transfer,Physical Sciences > Physics > Thermodynamics > Transport processes > Radiative transfer,5
57ee4afe,Thermoelectric transport,Physical Sciences > Physics > Thermodynamics > Transport processes > Thermoelectric transport,5
04431218,Multicomponent diffusion,Physical Sciences > Physics > Thermodynamics > Transport processes > Multicomponent diffusion,5
2eeda988,Nonlinear transport,Physical Sciences > Physics > Thermodynamics > Transport processes > Nonlinear transport,5
fb6491c3,Second law,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Second law,5
d10c9614,Irreversible processes,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Irreversible processes,5
47fa4959,Non-equilibrium states,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Non-equilibrium states,5
b0951796,Thermodynamic irreversibility,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Thermodynamic irreversibility,5
8470d87d,Clausius inequality,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Clausius inequality,5
0ec033a7,Boltzmann entropy,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Boltzmann entropy,5
73a4410d,H-theorem,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > H-theorem,5
1292eaa7,Coarse-graining,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Coarse-graining,5
3f85c358,Arrow of time,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Arrow of time,5
ae7ee304,Dissipation,Physical Sciences > Physics > Thermodynamics > Irreversibility and entropy > Dissipation,5
b67c4bc0,Equilibrium stability,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability > Equilibrium stability,5
108a80df,Metastable states,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability > Metastable states,5
d179b5f5,Phase stability,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability > Phase stability,5
85d8087a,Chemical stability,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability > Chemical stability,5
8907ce5c,Kinetic stability,Physical Sciences > Physics > Thermodynamics > Thermodynamic stability > Kinetic stability,5
7f2e31f1,Mass exchange,Physical Sciences > Physics > Thermodynamics > Open systems > Mass exchange,5
9e7d3d42,Energy exchange,Physical Sciences > Physics > Thermodynamics > Open systems > Energy exchange,5
b5f236a7,Entropy balance,Physical Sciences > Physics > Thermodynamics > Open systems > Entropy balance,5
5005509a,Control volume,Physical Sciences > Physics > Thermodynamics > Open systems > Control volume,5
73c77064,Flow work,Physical Sciences > Physics > Thermodynamics > Open systems > Flow work,5
0814594f,Chemical reactions,Physical Sciences > Physics > Thermodynamics > Open systems > Chemical reactions,5
c95662b9,Open system stability,Physical Sciences > Physics > Thermodynamics > Open systems > Open system stability,5
7d0105e0,Fundamental postulates,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Fundamental postulates,5
51f1b788,Equilibrium criteria,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Equilibrium criteria,5
10df6b10,Chemical equilibrium,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Chemical equilibrium,5
6a11caae,Reaction spontaneity,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Reaction spontaneity,5
c1dde140,Activity and fugacity,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Activity and fugacity,5
2d9e6c17,Partial molar properties,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Partial molar properties,5
7c043706,Excess properties,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Excess properties,5
8fa97af9,Nonideal solutions,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Nonideal solutions,5
a4b5ddbb,Electrochemical thermodynamics,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Electrochemical thermodynamics,5
8dd2eb79,Thermodynamic ensembles,Physical Sciences > Physics > Thermodynamics > Chemical thermodynamics > Thermodynamic ensembles,5
89028877,Blackbody Radiation,Physical Sciences > Physics > Thermodynamics > Radiation thermodynamics > Blackbody Radiation,5
59fe6583,Thermal Emission,Physical Sciences > Physics > Thermodynamics > Radiation thermodynamics > Thermal Emission,5
